-0.398932, 0, -0.0610018
-0.239323, 0, -0.0602374
0.0792741, 0, -0.028501
-0.399119, 0.212864, -0.0633788
-0.235357, 0.209207, 0.0236087
-0.0776611, 0.207096, 0.073812
0.0778146, 0.207505, 0.0640788
0.235685, 0.209497, 0.0166903
-0.398589, 0.425162, -0.0566549
-0.235237, 0.418199, 0.0261602
-0.0775091, 0.413382, 0.0834517
0.0775924, 0.413826, 0.0781684
0.232585, 0.413484, 0.0822349
0.390765, 0.416816, 0.0426049
-0.392805, 0.628487, 0.0167336
-0.234726, 0.625936, 0.0369611
-0.0780433, 0.624346, 0.049572
0.0775323, 0.620257, 0.0819864
0.231943, 0.618516, 0.0957961
0.392203, 0.627525, 0.0243607
0.553123, 0.63214, -0.0122309
0.709514, 0.630679, -0.000647545
-0.390514, 0.833097, 0.0457883
-0.234706, 0.83451, 0.0373874
-0.0784271, 0.836555, 0.0252261
