0.0497201, 0.0132587, -0.0461526
0.0696624, 0.013269, -0.0500774
0.0497229, 0.0397783, -0.0464334
0.0694171, 0.0396668, -0.0322919
0.0892469, 0.0396652, -0.0320926
0.109361, 0.0397675, -0.045063
0.0695811, 0.0662676, -0.0441809
0.0891962, 0.0660712, -0.029233
0.109167, 0.0661616, -0.0361118
-0.329388, 0.0931603, -0.0651464
-0.308843, 0.092985, -0.0556154
0.0697154, 0.0929537, -0.0539145
0.0878396, 0.0910929, 0.0472579
0.106936, 0.0907331, 0.0668197
0.128131, 0.0919911, -0.00157642
-0.329083, 0.119666, -0.0604429
-0.308559, 0.119442, -0.0509677
-0.289065, 0.119613, -0.0581894
0.0680051, 0.11658, 0.0700674
0.0871321, 0.116176, 0.0871506
0.106414, 0.116088, 0.090888
0.127102, 0.117325, 0.0385571
0.149307, 0.119445, -0.0510979
-0.349447, 0.146435, -0.0665326
-0.329133, 0.146281, -0.0612149
-0.309144, 0.146262, -0.0605426
-0.289007, 0.146165, -0.0571804
-0.145628, 0.142392, 0.0733652
-0.126125, 0.142295, 0.0767088
-0.106782, 0.142376, 0.0739031
-0.0873605, 0.142365, 0.0742712
-0.0679605, 0.142393, 0.0733008
0.0678983, 0.142263, 0.0778103
0.0871687, 0.142053, 0.0850859
0.107129, 0.142838, 0.0579143
0.128848, 0.145366, -0.0295672
0.149272, 0.145955, -0.0499206
-0.369522, 0.17311, -0.0680008
-0.34906, 0.172868, -0.0609283
-0.329378, 0.173007, -0.0649872
-0.184524, 0.168338, 0.0716958
-0.164935, 0.168169, 0.0766478
-0.145415, 0.168035, 0.0805693
-0.126136, 0.168182, 0.0762672
-0.106772, 0.168246, 0.0743742
-0.0872663, 0.168069, 0.0795817
-0.0678292, 0.167958, 0.0828166
-0.0485347, 0.168254, 0.0741568
-0.029138, 0.168353, 0.0712557
0.06785, 0.16801, 0.0813093
0.0871545, 0.167853, 0.0858865
0.106644, 0.168045, 0.0802755
0.128579, 0.171438, -0.0190721
0.149221, 0.172434, -0.048213
0.169245, 0.172564, -0.0520148
-0.3697, 0.199838, -0.0704441
-0.349251, 0.199572, -0.0636883
-0.329536, 0.199719, -0.0674219
-0.223315, 0.194187, 0.0729394
-0.203726, 0.194025, 0.0770535
-0.184256, 0.193954, 0.0788555
-0.164915, 0.194018, 0.0772381
-0.145666, 0.194221, 0.0720658
-0.126302, 0.194311, 0.0698037
-0.0873014, 0.194003, 0.0776052
-0.0677953, 0.193701, 0.0852785
-0.0483863, 0.193545, 0.0892234
0.0678608, 0.193888, 0.0805259
0.0871719, 0.193715, 0.084909
0.106515, 0.193664, 0.0862136
0.126081, 0.19397, 0.078433
0.147464, 0.196618, 0.0112481
0.168949, 0.198763, -0.0431743
0.189142, 0.199096, -0.0516257
-0.349492, 0.226338, -0.0671911
-0.329617, 0.226403, -0.0686588
-0.242504, 0.21987, 0.0776014
-0.222935, 0.219704, 0.0813217
-0.203589, 0.219747, 0.0803604
-0.184408, 0.219995, 0.0748048
-0.165093, 0.220124, 0.0719256
0.106697, 0.219861, 0.0778046
0.12613, 0.219918, 0.0765328
0.145521, 0.219899, 0.0769649
0.165589, 0.220785, 0.0571289
0.18746, 0.223636, -0.00670958
0.209087, 0.225681, -0.0524902
-0.349526, 0.252991, -0.0676856
-0.329631, 0.25305, -0.0688787
-0.242355, 0.245586, 0.0806298
-0.222609, 0.245193, 0.0885096
-0.2037, 0.245733, 0.0776863
0.145619, 0.245934, 0.0736604
0.164991, 0.245869, 0.0749679
0.184403, 0.24587, 0.0749421
0.204321, 0.246483, 0.0626678
0.223624, 0.24631, 0.0661292
0.243146, 0.246388, 0.0645747
-0.369727, 0.279794, -0.0708103
-0.349305, 0.279444, -0.0644755
-0.329459, 0.279541, -0.0662289
