0.0546914, 0.0198877, -0.0460787
0.0646871, 0.0199037, -0.0501218
0.0546513, 0.033122, -0.0423851
0.0644634, 0.0330581, -0.0326581
0.0743197, 0.0330309, -0.0285196
0.0842686, 0.0330465, -0.0308881
0.094325, 0.0330965, -0.0384955
0.104137, 0.0330592, -0.032824
0.114684, 0.0332417, -0.0606112
0.0547379, 0.0464443, -0.0503697
0.0645192, 0.0463215, -0.0370188
0.0743555, 0.0462656, -0.0309429
0.0842444, 0.0462518, -0.0294423
0.0941569, 0.0462525, -0.0295157
0.104126, 0.046278, -0.0322948
0.114545, 0.0464822, -0.0544939
0.0646078, 0.0596379, -0.0439286
0.0744133, 0.0595306, -0.034853
0.0843002, 0.0595061, -0.0327778
0.0942392, 0.0595195, -0.0339136
0.104242, 0.0595665, -0.0378923
0.114297, 0.0596332, -0.0435324
0.0647157, 0.0730126, -0.0523582
0.0745715, 0.0729143, -0.0455575
0.0844072, 0.0728219, -0.0391622
0.0938113, 0.0724157, -0.0110536
0.103741, 0.0724539, -0.0136986
0.114428, 0.0729684, -0.0492964
-0.324635, 0.0865692, -0.0688472
-0.314238, 0.0864569, -0.0622692
0.0746957, 0.086315, -0.0539613
0.084544, 0.0862017, -0.047328
0.0921502, 0.0840668, 0.0776753
0.101659, 0.0839088, 0.0869303
0.113338, 0.0854139, -0.00119686
-0.324201, 0.0997542, -0.062078
-0.313597, 0.0995545, -0.0519423
-0.303656, 0.0995594, -0.0521903
0.0825355, 0.0971007, 0.0725775
0.0919919, 0.0968336, 0.0861301
0.10158, 0.0967427, 0.0907412
0.111252, 0.096741, 0.0908303
0.123202, 0.0985619, -0.00157547
-0.334322, 0.113104, -0.0642867
-0.323883, 0.112944, -0.0571103
-0.31352, 0.112801, -0.0507116
-0.303451, 0.112758, -0.0487847
-0.29436, 0.113087, -0.0635438
0.0728808, 0.110131, 0.0688381
0.0823668, 0.109822, 0.0826507
0.0919213, 0.10966, 0.0898995
0.101555, 0.109614, 0.0919571
0.11125, 0.109638, 0.0909162
0.120998, 0.109705, 0.0879045
0.133158, 0.111787, -0.00532436
-0.334379, 0.126432, -0.0651402
-0.323761, 0.126184, -0.0552063
