0, 0, 0
0, 0, 0
0, 0, 0
0.847067, 0.428783, -0.314042
0, 0, 0
0, 0, 0
0.247762, -0.503775, 0.827541
0.247762, -0.503775, 0.827541
0, 0, 0
0.892601, 0.342564, -0.29311
0.847067, 0.428783, -0.314042
0.815031, 0.480863, -0.323257
0, 0, 0
0.247762, -0.503775, 0.827541
0.247762, -0.503775, 0.827541
0.521426, -0.329214, 0.787231
0.519326, -0.621069, 0.587004
0.221968, -0.930005, 0.292951
0.980932, -0.159838, 0.110561
0.976952, 0.0394436, -0.209784
0.779879, 0.531103, -0.331236
0.815031, 0.480863, -0.323257
-0.0826408, 0.476314, 0.875383
0.453218, 0.781646, 0.428513
0.306693, -0.914088, 0.265297
0.135424, -0.9383, 0.318203
0.135881, 0.945863, 0.294753
0.452335, 0.741924, 0.494916
0.332207, 0.560213, 0.758815
-0.78792, -0.234901, 0.569213
0.97355, 0.00602036, -0.228396
0.93241, 0.244128, -0.266481
-0.621618, 0.693309, 0.364572
-0.837794, 0.510676, 0.193162
-0.543815, 0.824128, 0.158363
-0.30693, 0.933608, 0.184851
-0.152257, 0.984961, 0.0816649
0.58141, 0.813201, -0.0258319
0.273751, -0.645253, 0.713239
0.424143, 0.895594, -0.134218
0.889827, 0.371293, -0.265234
0.901811, 0.352584, -0.249841
-0.689122, 0.106023, 0.716847
-0.790008, 0.263085, 0.553781
-0.890188, 0.213503, 0.40247
-0.702137, 0.699072, 0.135287
-0.0757984, 0.986646, -0.144169
0.108644, 0.972884, -0.204189
0.0621942, 0.998016, 0.00983141
0.452335, 0.741924, 0.494916
0.729691, 0.606624, 0.315529
0.915794, 0.358557, 0.180992
0.71467, 0.664546, -0.218232
0.735385, 0.638733, -0.22634
0.735385, 0.638733, -0.22634
0, 0, 0
-0.689122, 0.106023, 0.716847
-0.689122, 0.106023, 0.716847
-0.736305, 0.45161, 0.503888
0.126638, 0.98745, -0.0943665
-0.146702, 0.985683, -0.0831134
0.0165009, 0.984429, -0.175008
0.735385, 0.638733, -0.22634
0.735385, 0.638733, -0.22634
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
-0.728075, 0.284826, 0.623523
-0.561892, 0.668445, 0.487298
-0.377353, 0.890705, 0.253473
