-0.867237, -0.283295, 0.409444
-0.867237, -0.283295, 0.409444
0.705732, -0.700707, 0.104653
-0.924898, -0.0859722, 0.370367
-0.867237, -0.283295, 0.409444
-0.720601, 0.334704, 0.607213
0.705731, -0.700707, 0.104653
0.975802, -0.165044, 0.143423
-0.92751, 0.144938, 0.344555
-0.94206, 0.115115, 0.315073
-0.747736, 0.642299, 0.168354
0.492382, 0.857779, 0.147566
0.8614, -0.505411, 0.0504875
0.861401, -0.505411, 0.0504875
-0.890115, 0.355107, 0.285646
-0.78373, 0.573381, 0.23875
-0.487825, 0.872835, -0.0135915
0.0620838, 0.980722, 0.185282
0.9582, 0.249404, 0.140182
0.861401, -0.505411, 0.0504875
0, 0, 0
0, 0, 0
-0.78373, 0.573381, 0.23875
-0.655834, 0.745919, 0.116131
-0.655834, 0.745919, 0.116131
